id, folding
bpRNA_RFAM_40022,......((((((((((((((((((..(((((.((((((....)))))).))).))..)))))))))))))))))).......
bpRNA_RFAM_15567,.......(((((....((((((...))))))(((...((((..((.....))...))))..)))......))))).......
bpRNA_RFAM_20579,...............(((((.((((((((((((((((((....)))))).....)))))).))))))..)))))........
bpRNA_RFAM_11837,..((((((..((((..........(((((........))))).((((...............)))).))))...))))))..
bpRNA_RFAM_28259,.......((((((((..(((((((((..(((.(.((((.(((...))).)))).).)))...)).)))))))..))))))))
bpRNA_RFAM_28241,......(((((((((((((((((((((....)))))(((((.((...))))))).......)))))))))))))))).....
bpRNA_RFAM_20610,............(((..((((((..((((.((.((((((....)))))))).))))...)))))).))).............
bpRNA_RFAM_10366,((((((.((..(((.((((((((((((.((((.((..(((....)))..)))))).))).)))))))))))))))).)))).
bpRNA_RFAM_29941,.......((((.....(((..((((.(((((((...(((.....)))...)))))))))))..))).....)))).......
bpRNA_RFAM_18857,......(((((.((((((.((((((((.(((((((..((.........))..))))))))))))))).)))))))))))...
bpRNA_RFAM_6104,(((((((((((((((((((((.((((.(((..((((((....))))))..))).)))).))))))).))))).)))))))))
bpRNA_RFAM_37246,(.((((((((....)))))))).)...(..(((........)))..)(((......((((((.(....)))))))....)))
bpRNA_RFAM_28522,....(((((((((((((((.((((((....))))(((((((.....))))))).......))))))))).))))))))....
bpRNA_RFAM_35700,.................(((.(((.(((....))).)))...)))............((((((((((....)))))))))).
bpRNA_RFAM_18876,.......((((.((((((((((((.(((.(((((((.((..........)).)))))))))))))))))))))).))))...
bpRNA_RFAM_33748,...(((((((((..(((.........((((....)))))))...))))).))))......(((.........))).......
bpRNA_RFAM_33608,((((((((.((.....))))))).)))....................((((((((...((((...))))..))).)))))..
bpRNA_RFAM_12054,(((.....((((........)))).....))).....((.((...(((((((.((((......)))))))))))...)))).
bpRNA_RFAM_20365,(((((((.((.((.((((((((((((.((((((((((....)))....))))))))))))))))))).)).))..)))))))
bpRNA_RFAM_25608,(((((((......))))))).((((....)))).(((..............))).......((((((....)))))).....
bpRNA_RFAM_29922,.......((((.((..(....(((((.((((((...(((......)))..)))))))))))....)..)).)))).......
bpRNA_RFAM_23012,(((((...((((((((....(((((((((...(((((((...)).)))))))).))).)))......)))))))))).))).
bpRNA_RFAM_35670,.(((((((((((..(((.....)))..)).........)))))))))..........(((((((((......))))))))).
bpRNA_RFAM_20589,..((..........(((((((((..(((((((.((((((....)))))).)))))))..))))))))).........))...
bpRNA_RFAM_40295,((((((((.......))))))))...(.((.(((((.((.(((..(((((((....)))).)))))))).))))).)))...
bpRNA_RFAM_20623,.................((((((..(((((((.((((((....)))))).)))))))..)))))).................
bpRNA_RFAM_16390,((((......(((((.(((((((((...(((.(((.........))).))).)))))).))))))))......))))......
bpRNA_RFAM_5605,(((.((.(((((..(((((((((((.(((((..((((.......))))...))))).)))))))))))...))))))).))).
bpRNA_RFAM_33666,.....((.((((..((.((((..((((((....))))))....)))).))...)))))).((((.........))))......
bpRNA_SPR_591,(((((((..(((.(((((.....((((....))))....))))).))).......(((((.......))))))))))))....
bpRNA_RFAM_40729,((((((((.(((.(((((.......((((......))))...((((........)))).)))))))).)))))))).......
bpRNA_RFAM_40428,...(((.((((((.((((((...(.(((((((((((((((...)))))...))))))))))).)))))).)))))).)))...
bpRNA_RFAM_33112,(((.((((((((((.(..((......))..).)))))).........((.((((.......)))).)).)))).)))......
bpRNA_RFAM_21564,(((((((((((..(((((((..((.((((((((((((....).)))..)))))))).))..)))))))..))))))).)))).
bpRNA_RFAM_37407,...((((((((....)))))))).....((((((....))))))....(((...((.(((((.....)))))))......)))
bpRNA_RFAM_22148,.(((((((((.....(((((((.((((((((.((((...((...)))))).)))))))).))))))).....))))).)))).
bpRNA_RFAM_1976,(((((((..(((...........)))((((((.......)))))).............(((((.......)))))))))))).
bpRNA_RFAM_41386,..(((........)))......((((((...))))))......((((((((((((.....))))))))))))...........
bpRNA_RFAM_34872,.....(((((..(....)..))))).........(((((((....((((((....)))))))))))..)).............
bpRNA_RFAM_6935,...........(((((......((((((..(((((...((..........))....)))))....))))))......))))).
bpRNA_RFAM_41246,........((((((.((((((............)))))))))))).(((((((((((((....))))))))))))).......
bpRNA_RFAM_21778,(((...((.(((..(((((((((.((((((...((((..............)))).)))))).)))))))))..))).)))))
bpRNA_RFAM_26350,(((((...(((((..........)))))..((((.((((((....)))))).))))....(((......))).....))))).
bpRNA_RFAM_23313,..((..(((((..((((((...)))).)).))))).((((....))))(((((..((((((.....))))))..))))).)).
bpRNA_RFAM_37394,.(((((.(((((....))))).((((....)))).(((((....)).)))))))).......(((((....))))).......
bpRNA_CRW_21396,...((((((((..((((........)))).(((((((...)))))))((((((......))))))....))))))))......
bpRNA_RFAM_24059,(((((.((((...)))).)))))...((((...((((((................)))))))))).....((((....)))).
bpRNA_RFAM_1286,(((((((((((((((((........((((((..(((.....))).....))))))))))))).........))).))))))).
bpRNA_RFAM_20611,.....((..(..(((..(((((((.((.((((.((((((...)))))).)))))).)))))))..))).)..)).........
bpRNA_RFAM_18865,......((((.(..(((((((((.((((..(((((((....(((....)))..))))))))))))))))))))..).))))..
bpRNA_RFAM_10797,((((..(((...(((((((((((.(..(((.(((((.............)))))))).))))))))))))...))).))))..
bpRNA_RFAM_19338,....((((...(((((((...)))))))...))))....(((((...(((.((((((((.....)))))))).)))..)))))
bpRNA_RFAM_16417,..................((....(((((((((......(.(((((...))))).)))))).....))))...))........
bpRNA_RFAM_37373,....(.(((((((......((.....))......))))))).)(((......((((((((........))))))))....)))
bpRNA_RFAM_21540,..((((((((((.((((((((..((((((((((..............)).))))))))..)))..))))).))))))))))..
bpRNA_RFAM_23294,.(((..(((((....((((...))))....))))).(((((...)))))((((..(((((((...)))).)))..)))).)))
bpRNA_RFAM_22981,..((((...((((.(...(.(((.((((........)))))))).).))))))))..............((((....))))..
bpRNA_RFAM_42256,(((((..((((((.((...(((((....)))))....))))))..))..))))).((((.((((........))))))))...
bpRNA_RFAM_34836,............((((((.(((((((((((.............)))))))))...)).)).))))..................
bpRNA_RFAM_29838,.......((((......((...(((((((((((((((((.....)))))))))))))))))...))......)))).......
bpRNA_RFAM_10437,.........(((((....))))).(((((((......(((...(((((......)))))...)))......))).))))....
bpRNA_RFAM_34832,......((((((.(((((.((.((..(((((((((..((....)).))))))))))))).)))))...)))))).........
bpRNA_RFAM_11577,(((((........(((..(((((.((..(((((.((((...)))))))))..)).))))).........)))......)))))
bpRNA_RFAM_21979,(((.((((((((((((((((.(((((.((((.((.(((....))).))..)))).))))).)))))))))))).))))..)))
bpRNA_RFAM_30748,..............(((((.(((..........))).))))).........................................
bpRNA_RFAM_10112,(((((((((..(((.(((((......))))).)))..))))...(((((....)))))....................)))))
bpRNA_RFAM_1930,(((((((..((((........)))).((((((((((.....)))))...))))).....(((((.......))))))))))))
bpRNA_RFAM_15471,..........((((.(((..(((((....((((((.((((((....))))))..))))))...)))))..))).)))).....
bpRNA_RFAM_1893,(((((((.((.(((.((((....((((((.....(((((......)))))...)))))).....)))).))).))))))))).
bpRNA_RFAM_42649,((((((((.((((((((((...(((.(((..((.(........).))))).)).)...))))))))))..)))))))).....
bpRNA_RFAM_21576,((((.((.(((....((((((((...(((((......)))))....))))))))...(((((.....)))))))).)).))))
bpRNA_RFAM_27111,(((((..((.((((..................))))((((.((..(((((....)))))..)).)))).....))..))))).
bpRNA_RFAM_7766,.(((((((......((((((......))))))((((...)))).....(((.(..(((((....)))))..))))))))))).
bpRNA_RFAM_21782,.(((((..(((((((((((((((.((((((...(((.............))).)))))).)))))))))))))))..))))).
bpRNA_SRP_529,((((((((((((..(((.((.....((((....(((....)))....))))......)).)))..))).))))))))).....
bpRNA_RFAM_27107,(((((..(((((((.............(.((((..(((((((.............))))))).))))))))))))..))))).
bpRNA_CRW_53369,(((((((...((.(.(((.(..((((.((......))))))).))).)))((((.......)))).)))))))..........
bpRNA_RFAM_28370,.....((((((((((((((((((((((....)))))(((((........))))).......))))))))))))))))).....
bpRNA_RFAM_10644,.......((.((((...(.((((((.((........)).))).))).).)))).)).....(((((((......)))))))..
bpRNA_RFAM_18847,........(((((.((((((((((((..((((((((.(((.........))).)))))))))))))))))))).)))))....
bpRNA_RFAM_4676,..((((((((((..((((...)))).))))))))))..((((.(((..(((((.(((.....))))))))..)))..))))..
bpRNA_RFAM_22737,.((((......((...((((((....))))))...))....))))..(((..(((.....)))..))).((((.....)))).
bpRNA_RFAM_24163,.(((((((..(((((......((((((.((.(.(((.(((....))).)))).))))))))......)))))...))))))).
bpRNA_RFAM_19599,.(((((((..(((((((((((((...(((((.((((.(......).))))...)))))..))))))))))))).)))))))..
bpRNA_RFAM_31891,........(((((.........)))))(((((....))))).....(((((((....)))))))(((.(((....))).))).
bpRNA_SPR_446,((((((((((((.......(((...((((((((....).))))))))))...))))((((.......))))))))))))....
bpRNA_RFAM_40229,((((((((((((((..(((.....(((....)))...)))))))(((((......))))).....))))))))))........
bpRNA_RFAM_40024,......((((.(((..(.((((((..((((..(((((((.....)))))))..))))..)))))).)..))).))))......
bpRNA_RFAM_7195,((((.....))))..((((((((.......((((.(((..(((((.....)))))..))).))))))))))))..........
bpRNA_RFAM_18852,.......((((((.(((((((((.((((.(((((((.....((.....))...)))))))))))))))))))).))))))...
bpRNA_RFAM_4578,.(((((.(((.(((((((((((((((((((((((....))))............))))))))))))))))))).))).)))))
bpRNA_RFAM_22736,...........((....(((((....)))))....))..((((.((((((..(((....)))..))))...))))))......
bpRNA_RFAM_22192,....((..((((.(((((((((.(((((((.((((..(((....)))..)))).))))))).))))))))).))))..))...
bpRNA_RFAM_29014,.....((((..(((......)))..))))((((((((((((((((((............))).))))))))))))))).....
bpRNA_RFAM_28343,.....((((((((((((((((((((((....))))).((((..........)))).......)))))))))))))))))....
bpRNA_RFAM_22638,..........(((...((((((....)))))).......((((.((((((...(((....)))..)))..))))))))))...
bpRNA_RFAM_5696,((((((..(...((.((((.((((...(((((((((((....)))...)))))).))....)))).)))).)).)..))))))
bpRNA_RFAM_18850,.....(.(((((((((((((((((.((((.(((((((....(((...)))..)))))))))))))))))))))))))))).).
bpRNA_RFAM_24939,...............((((..(....(((.(((((((....)))))))..)))...)..)))).((((((...))))))....
bpRNA_RFAM_7923,(((((.(((........)))((((...(((.(((....((((...(((....)))...)))).))).))).))))...)))))
bpRNA_RFAM_34864,.....((((((.(......(((.((.(((.....))).)).)))......).))))))((.((((.((.....)).)))))).
bpRNA_RFAM_22431,((((((((((((((((((((.((((((((((.(((...((.....)).))).)))))))))).))))))))))))))))))))
bpRNA_RFAM_22760,(((.....))).....((((((....)))))).(((...((((.(((((((((((.....))))))))..)))))))..))).
bpRNA_RFAM_37268,((((..(((((....)))))..)))).(((((.....))))).....(((......(((..(((....)))..)))....)))
bpRNA_RFAM_20591,.......(((((((((((..(((((((.((((((....)))))).)))))))..).).)))))))))................
bpRNA_RFAM_10650,..((((((.........((((((.(((.......))).))))))))))))...((((((......))))))............
bpRNA_RFAM_6306,.(((((.((((((.((((((....))))))))).....))))))))(((..(((((............)))))))).......
bpRNA_RFAM_19417,(((((....((((((((((.(((((.((((((((((...........)))))))))).))))).)))))))))))))))....
bpRNA_RFAM_22680,..((......))....((((((....))))))(((....(((((((..((((((((...))))))))..).)))))))))...
bpRNA_RFAM_11392,...(((.((((.((....)))))).)))...((((((((((...((((....)))).....)))))).........))))...
bpRNA_RFAM_20618,....(((....))).((((((((.((((((((.(((((.......))))).)))))))).))))))))...............
bpRNA_RFAM_10802,((((((.((((.((((((((((((..((((((((.............))))))))..)))))))))))).))))..)).))))
bpRNA_CRW_29349,(((((((..((((.........))))...((((((...))))))....(((((.......))))))))))))...........
bpRNA_RFAM_19283,....((((((.(((((((((((((.(((((((((...............))))))))))))).))))))))).))))))....
bpRNA_RFAM_34871,.((((.(((....)))))))..(((((......(((((((((...((..(....)..))..)))))..))))....)))))..
bpRNA_RFAM_37292,.((((...((.....(((..(((((((((..((((((..((....)).)))......))).)))))))))..)))))..))))
bpRNA_RFAM_22751,..........(((((.((((((....))))))...((...))(((((((((.............))))..))))))))))...
bpRNA_RFAM_21566,.((((.(((.((((((((((..((((.(((((((.............))))))).))))..)))))))))).)))))))....
bpRNA_RFAM_26465,....(((((((((.....((((((((((((((((((((...)))))))))))))......)))))))....)))))).)))..
bpRNA_RFAM_41242,.((..(((((((((((((((....))))))))))))))).))((((((((((((...........))))))))))))......
bpRNA_RFAM_10103,(((((((((.(((.((((.......)))).))))))...((((.((((.....))))))))................))))))
bpRNA_RFAM_28442,.....((((((((((((((((((((((....)))))((((((.....))))))........))))))))))))))))).....
bpRNA_RFAM_35673,....(((((((....((((.(((.(((....))).)))...)))))))))))...((((((((((.......)))))))))).
bpRNA_RFAM_42279,......((.(((((...(((((((....))))))).))))))).(((.((((((........)))))).)))...........
bpRNA_RFAM_33127,..(((((.((.......((((((((.((((((....))).)))..)))))))).....((((....))))))..)))))....
bpRNA_RFAM_20735,.((((((((.((.((((((((.(((((..((((((..............))))))..))))).)))))))).)).))))))))
bpRNA_RFAM_38850,.(((((((..........(((((((((.(((....))).)))))))))(((......)))((.......))...)))))))..
bpRNA_RFAM_19584,..(((.((..(((((((((((((...(((((..(((.........))).....)))))..))))))))))))).)).)))...
bpRNA_RFAM_23306,(((((.(((((...(((((...)))))...)))))))))).......((.(((((((.((((...))))))))))).))....
bpRNA_RFAM_11182,(((..(((((.((((((((.((((((((((.(((((.......)))...)).)))))))))).)))))))).))))).)))..
bpRNA_RFAM_18721,.((((((.((((((((...(((((((((....)))......(((((((...)))))))))))))...)))))))).)))))).
bpRNA_RFAM_40040,((((....((((((.(((((((((((((((((((((((((.....))))))))))))))))))))))))).))))))..))))
bpRNA_RFAM_19428,(((.((.((((((((((((((.((((((((((((..............)))))))))))).))))).))))))))).)).)))
1h3e-1-B,(((((((..(((...........)))((((((.......))))))(((....)))...(((((.......)))))))))))).
bpRNA_RFAM_22696,((((.....))))...((((((....))))))...(((..(((.(((.(...(((((...)))))...).)))))))))....
bpRNA_RFAM_7756,((((((..(((....))))))))).....((((((...(((((((......))).))))...))).))).(((((...)))))
bpRNA_RFAM_22178,(((((((..((((((((((....))))))......))))....).))))))......((((..(((((.....))))).))))
bpRNA_RFAM_40221,((((((((((((((..........(((....)))..........)))))))......((((...)))))))))))........
bpRNA_RFAM_19890,.((((.((((((((((((.((.((...((((((((((.........))))))))))...)).))))))).))))))).)))).
bpRNA_RFAM_24183,((((((((..(((((((((((....((.((((..(........)..)))).))....)))))).....)))))..))))))))
bpRNA_RFAM_1525,((((((((((((..(.((((.((.(.(((((((....).))))))..).)).)))).)..))))..........)))))))).
bpRNA_RFAM_37398,...((((((((....)))))))).....(.((((....)))).)....(((....((((((((.......))))))))..)))
bpRNA_RFAM_10090,.(((((((..((((........)))).)))))))...(((((.....))))).((((......))))................
bpRNA_RFAM_11991,.(((..(((......)))..))).(((((((((((.((.................)).))..))))..)))))..........
bpRNA_RFAM_39920,....................................((((((.....(((((((((((....)))))))))))))))))....
bpRNA_RFAM_33766,.(((((((((((..((.......((((((......))))))))..)))))))))))...(((((..((.....))..).))))
bpRNA_RFAM_22342,..((((((((((((((((((((((((((((((((((..((.......))))))))))))))))))))))))))))))))))))
bpRNA_RFAM_1938,(((((((..(((((((((((......)))...))))).........))).........(((((.......)))))))))))).
bpRNA_RFAM_31881,........((.((((((((((..(.((((((.....))))))....((((((.....)))).)).)..))).))))))).)).
bpRNA_RFAM_37437,.(((....)))......((.(((((..(((....))))))))))((......((((((((........))))))))....)).
bpRNA_RFAM_22508,...(((.((..(((..((.((((((.(((..(((.................))).))).))))))...))..)))..))))).
bpRNA_RFAM_19281,(((.(((((..((((((((((((((.((((.((((.((....)).))))...)).))))))).)))))))))..)))))))).
bpRNA_RFAM_1906,(((((((((((.(((...(((.((((((.(........).)))))))))))).)))))(((((.......))))).)))))).
bpRNA_RFAM_30221,...............(((((((...)))))))...(((.((((((...((((.(((((...))))).)))).)))))))))..
bpRNA_RFAM_11972,((.(((..(........)..))))).((.((((......)))).)).........((((((.((.......)).))))))...
bpRNA_RFAM_15485,((((..............(((((.((....((((((((((((....))))).)))))))...))))))).....)))).....
bpRNA_RFAM_12255,(((((((((((....))))).(((((((((.(((((((((..((.....))..)))))))))...)))))).)))..))))))
bpRNA_RFAM_6052,((((.(((((((...)))))....(((.........)))((((((..............))).)))..........)).))))
bpRNA_RFAM_33820,...(((((((((.....))).))....(((((....)))))(((..((((((.(......).)))))).))))))).......
bpRNA_RFAM_22433,.......((((((((((((((((((.......((((((((((.........))))).))))).))))))))))))))))))..
bpRNA_RFAM_12206,.(((((((..((((((((((.(((((...))))))))))))..(((.((((.......))))))).....)))..))))))).
bpRNA_RFAM_28196,......((((((((((((((((((((....)))))(((((.........))))).......))))))))))).))))......
bpRNA_RFAM_24002,....(((((.........((((((((...((((((.....))))))))).))))))))))...(((...........)))...
bpRNA_RFAM_32677,..(((((.((((......))))........((((((.......))))))(((.((((......))))..)))..)))))....
bpRNA_RFAM_19326,....(((((.(((.((((..(((..((((((((((((((......))))...))))))))))..)))..)))).))).)))))
bpRNA_RFAM_21227,...(.(((...))))((((((....((((((((((((((((((((....))))))))....))))...)))))))))))))).
bpRNA_RFAM_22138,(((.(((.((((.((...(((((((.((.(.(((((.((......)).)))).).).)).))))))).)).)))).))).)))
bpRNA_RFAM_10817,((((..(((.(((((((((((((..((((.((((.(((....)))....))))))))..))))))))))))).))).))))..
bpRNA_RFAM_18304,.(((((....(((((((((...)))))))))(((.(((......))))))))))).....(((((((......)))))))...
bpRNA_RFAM_25646,(((((((......))))))).......((((.(((((.......))))).)))).(((((((((.......)))))))))...
bpRNA_RFAM_33706,.(((((((((((..((......((.((((......))))))))..))))))))))).....(((.........))).......
bpRNA_RFAM_15921,.......(((((....)))))...(((.....)))...(((((((((((((.....)))))))))))))..............
bpRNA_RFAM_19266,(((.((.((..((((((((((((((.((((...(((..........)))...)).))))))).)))))))))..)).))))).
bpRNA_RFAM_7680,.(((.(((..(((..((((((...............(((((((..(........)..))))))))))))))))..))).))).
bpRNA_RFAM_21538,...(((((((((.((((((((..((((((((.....(.......).....))))))))..)))..))))).)))))))))...
bpRNA_RFAM_12030,(((((((.(.((.......(((...(((((..((((((.....).)))))..)))))...)))))..).)))))))........
bpRNA_RFAM_40254,((((((((((.((((((........((....)).......)))(((((........))))).))).))))))))))........
bpRNA_RFAM_28615,.....(((((((.((((((((((((.((((((........))))))))))))))))...))..)))))))..............
bpRNA_RFAM_11180,.(((.(((((((((((((..((((((((((.(((...((....))...))).))))))))))...))))))))))))).)))..
bpRNA_RFAM_24062,.(((...((.(((.((.((((((..(((((((.(((((....)))))))))))).))).)))....))..)))..))...))).
bpRNA_RFAM_22251,((..((.(((((((((((...((((((....((..(((((.......)))))..))))))))...)))))))))))))..))..
